#SampleID	female	male
L2S58.275074	0	1
L2S59.273382	0.00555555555555556	0.994444444444444
L2S6.273637	0.00632911392405063	0.993670886075949
L2S60.273730	0	1
L2S61.274821	0	1
L2S62.274700	0	1
L2S63.274401	0	1
L2S64.273911	0.0114942528735632	0.988505747126437
L2S65.273492	0.0201005025125628	0.979899497487437
L2S66.273772	0	1
L2S67.274224	0.00591715976331361	0.994082840236686
L2S68.274198	0.0217391304347826	0.978260869565217
L2S69.274304	0	1
L2S7.274964	0.00531914893617021	0.99468085106383
L2S70.275150	0	1
L2S71.274066	0.0601092896174863	0.939890710382514
L2S72.274803	0.0160427807486631	0.983957219251337
L2S73.273400	0.0050251256281407	0.994974874371859
L2S74.275009	0	1
L2S75.274835	0.0106382978723404	0.98936170212766
L2S76.273540	0.00581395348837209	0.994186046511628
L2S77.275174	0	1
L2S78.274519	0.00588235294117647	0.994117647058824
L2S8.274367	0	1
L2S81.274524	0	1
L2S82.273335	0.0106951871657754	0.989304812834225
L2S83.274705	0.00529100529100529	0.994708994708995
L2S84.273312	0	1
L2S86.274853	0	1
L2S87.273805	0.00518134715025907	0.994818652849741
L2S88.273522	0.0112359550561798	0.98876404494382
L2S89.274561	0.023121387283237	0.976878612716763
L2S9.274120	0.00564971751412429	0.994350282485876
L2S90.274515	0	1
L2S91.275128	0.0212765957446809	0.978723404255319
L2S92.273461	0.0114285714285714	0.988571428571429
L2S93.273568	0.015	0.985
L2S94.274742	0.00602409638554217	0.993975903614458
L2S95.273958	0.0220994475138122	0.977900552486188
L1S1.275106	0.707446808510638	0.292553191489362
L1S10.274330	0.959537572254335	0.0404624277456647
L1S100.274845	0.995073891625616	0.00492610837438424
L1S101.274587	0.967391304347826	0.0326086956521739
L1S102.273491	0.957575757575758	0.0424242424242424
L1S103.273727	0.973684210526316	0.0263157894736842
L1S104.274727	0.962566844919786	0.0374331550802139
L1S105.273315	0.983957219251337	0.0160427807486631
L1S106.275162	0.98469387755102	0.0153061224489796
L1S107.274626	0.981927710843373	0.0180722891566265
L1S108.274826	0.963350785340314	0.0366492146596859
L1S109.273718	0.98	0.02
L1S11.274949	0.978378378378378	0.0216216216216216
L1S110.274759	0.972826086956522	0.0271739130434783
L1S111.274126	1	0
L1S112.274528	0.971428571428571	0.0285714285714286
L1S113.274445	0.900584795321637	0.0994152046783626
L1S114.274060	0.979274611398964	0.0207253886010363
L1S115.274581	0.994252873563218	0.00574712643678161
L1S116.274735	0.994565217391304	0.00543478260869565
L1S117.275153	0.952380952380952	0.0476190476190476
L1S118.274243	0.984042553191489	0.0159574468085106
L1S119.273846	0.962566844919786	0.0374331550802139
L1S12.273922	0.947674418604651	0.0523255813953488
L1S120.274954	0.994791666666667	0.00520833333333333
L1S121.275017	0.982142857142857	0.0178571428571429
L1S122.273565	0.972067039106145	0.0279329608938547
L1S123.274118	0.988888888888889	0.0111111111111111
L1S124.274955	0.974093264248705	0.0259067357512953
L1S125.273208	0.922680412371134	0.077319587628866
L1S126.274219	0.975460122699387	0.0245398773006135
L1S127.274374	0.989473684210526	0.0105263157894737
L1S128.274455	0.994413407821229	0.00558659217877095
L1S129.274829	0.955445544554455	0.0445544554455446
L1S13.273294	0.904761904761905	0.0952380952380952
L1S130.275078	0.989189189189189	0.0108108108108108
L1S131.274927	0.963157894736842	0.0368421052631579
L1S132.274000	0.994791666666667	0.00520833333333333
L1S133.274859	0.306532663316583	0.693467336683417
L1S134.274174	0.193370165745856	0.806629834254144
L1S135.274571	0.226190476190476	0.773809523809524
L1S136.273951	0.21025641025641	0.78974358974359
L1S137.274284	0.109195402298851	0.890804597701149
L1S138.273308	0.0648648648648649	0.935135135135135
L1S139.274985	0.0220994475138122	0.977900552486188
L1S14.273420	0.977401129943503	0.0225988700564972
L1S140.274872	0.0109289617486339	0.989071038251366
L1S141.275086	0.0402298850574713	0.959770114942529
L1S142.273722	0.0397727272727273	0.960227272727273
L1S143.273938	0.0220994475138122	0.977900552486188
L1S144.273302	0.0217391304347826	0.978260869565217
L1S145.275016	0.0176470588235294	0.982352941176471
L1S146.273215	0.0203045685279188	0.979695431472081
L1S147.273683	0.0116959064327485	0.988304093567251
L1S148.273970	0.0224719101123595	0.97752808988764
L1S149.274022	0.0104712041884817	0.989528795811518
L1S15.273775	0.950617283950617	0.0493827160493827
L1S150.274261	0.00526315789473684	0.994736842105263
L1S151.274520	0.050561797752809	0.949438202247191
L1S152.274042	0.0111731843575419	0.988826815642458
L1S153.275061	0.0446927374301676	0.955307262569832
L1S154.274659	0.0159574468085106	0.984042553191489
L1S155.274457	0.0310880829015544	0.968911917098446
L1S156.274463	0.0252525252525253	0.974747474747475
L1S157.273481	0.032967032967033	0.967032967032967
L1S158.274569	0.0104166666666667	0.989583333333333
L1S159.273766	0.00606060606060606	0.993939393939394
L1S16.274184	0.988888888888889	0.0111111111111111
L1S160.274321	0	1
L1S161.273299	0.0099009900990099	0.99009900990099
L1S162.273721	0.0104712041884817	0.989528795811518
L1S163.274658	0.0150753768844221	0.984924623115578
L1S164.274254	0.0294117647058824	0.970588235294118
L1S165.274417	0.0222222222222222	0.977777777777778
L1S166.274223	0.0760233918128655	0.923976608187134
L1S167.275065	0.0315789473684211	0.968421052631579
L1S168.274809	0.0199004975124378	0.980099502487562
L1S169.274242	0.0166666666666667	0.983333333333333
L1S17.274647	0.99	0.01
L1S170.274450	0.0108695652173913	0.989130434782609
L1S171.273375	0.0280898876404494	0.971910112359551
L1S172.273802	0.032258064516129	0.967741935483871
L1S173.274765	0.0358974358974359	0.964102564102564
L1S174.274640	0.0380434782608696	0.96195652173913
L1S175.274934	0.0476190476190476	0.952380952380952
L1S176.274621	0.267441860465116	0.732558139534884
L1S177.273454	0.029585798816568	0.970414201183432
L1S178.275068	0.0428571428571429	0.957142857142857
L1S179.273902	0.0365853658536585	0.963414634146341
L1S18.273422	0.972375690607735	0.0276243093922652
L1S180.274231	0.126829268292683	0.873170731707317
L1S181.274221	0.0494505494505494	0.950549450549451
L1S182.274506	0.0285714285714286	0.971428571428571
L1S183.274343	0.00531914893617021	0.99468085106383
L1S184.273919	0.0194174757281553	0.980582524271845
L1S185.273473	0.0169491525423729	0.983050847457627
L1S186.274486	0.0150753768844221	0.984924623115578
L1S187.274092	0	1
L1S188.273373	0.0103626943005181	0.989637305699482
L1S189.273436	0	1
L1S19.274514	0.977653631284916	0.0223463687150838
L1S190.273282	0.021505376344086	0.978494623655914
L1S191.273263	0.0172413793103448	0.982758620689655
L1S193.275122	0	1
L1S194.274523	0.0174418604651163	0.982558139534884
L1S195.273591	0.0320855614973262	0.967914438502674
L1S196.273245	0.00495049504950495	0.995049504950495
L1S197.274086	0.00510204081632653	0.994897959183674
L1S198.273806	0	1
L1S199.274339	0.0166666666666667	0.983333333333333
L1S2.274869	0.815028901734104	0.184971098265896
L1S20.274555	0.949152542372881	0.0508474576271186
L1S200.273384	0.00591715976331361	0.994082840236686
L1S201.273866	0.0213903743315508	0.978609625668449
L1S202.273285	0.0102564102564103	0.98974358974359
L1S203.273731	0	1
L1S204.274607	0.0102564102564103	0.98974358974359
L1S205.274565	0	1
L1S206.273247	0.00540540540540541	0.994594594594595
L1S207.274287	0.00561797752808989	0.99438202247191
L1S208.274741	0.0161290322580645	0.983870967741935
L1S209.273658	0	1
L1S21.274476	0.966666666666667	0.0333333333333333
L1S210.274468	0	1
L1S212.274379	0	1
L1S213.274333	0	1
L1S214.274105	0.00495049504950495	0.995049504950495
L1S215.273708	0	1
L1S216.273394	0.00970873786407767	0.990291262135922
L1S217.273917	0.0582010582010582	0.941798941798942
L1S218.273993	0.00564971751412429	0.994350282485876
L1S219.274012	0	1
L1S22.273337	0.947368421052632	0.0526315789473684
L1S220.273571	0.00564971751412429	0.994350282485876
L1S221.274942	0.00574712643678161	0.994252873563218
L1S222.274663	0.0167597765363128	0.983240223463687
L1S223.274322	0	1
L1S224.273764	0.00531914893617021	0.99468085106383
L1S225.273936	0.00490196078431373	0.995098039215686
L1S226.273455	0	1
L1S228.273894	0.0108108108108108	0.989189189189189
L1S229.273973	0.00492610837438424	0.995073891625616
L1S23.273699	0.939393939393939	0.0606060606060606
L1S231.274180	0.0102564102564103	0.98974358974359
L1S232.273216	0	1
L1S233.274924	0	1
L1S234.275117	0	1
L1S235.273608	0	1
L1S236.274787	0.00515463917525773	0.994845360824742
L1S237.274775	0	1
L1S238.274649	0	1
L1S239.274267	0.00531914893617021	0.99468085106383
L1S24.274100	0.923913043478261	0.0760869565217391
L1S240.274975	0	1
L1S241.273649	0.00480769230769231	0.995192307692308
L1S242.273860	0.0147783251231527	0.985221674876847
L1S243.274281	0	1
L1S244.274295	0	1
L1S245.274903	0	1
L1S246.273352	0.0053475935828877	0.994652406417112
L1S247.273479	0.00613496932515337	0.993865030674847
L1S248.273910	0	1
L1S249.273545	0	1
L1S25.273273	0.983050847457627	0.0169491525423729
L1S250.273986	0	1
L1S251.274516	0.00584795321637427	0.994152046783626
L1S252.274163	0	1
L1S253.274249	0	1
L1S254.273387	0	1
L1S255.274966	0	1
L1S256.274285	0.00497512437810945	0.995024875621891
L1S257.273377	0	1
L1S258.273240	0	1
L1S259.273813	0	1
L1S26.274537	0.976470588235294	0.0235294117647059
L1S260.273552	0	1
L1S261.274799	0.00510204081632653	0.994897959183674
L1S262.273236	0	1
L1S263.274428	0.00529100529100529	0.994708994708995
L1S264.273320	0.0279329608938547	0.972067039106145
L1S266.275167	0.00529100529100529	0.994708994708995
L1S267.273765	0	1
L1S268.273415	0	1
L1S269.274498	0.0180722891566265	0.981927710843373
L1S27.273969	0.989071038251366	0.0109289617486339
L1S270.273598	0.0119047619047619	0.988095238095238
L1S271.274887	0.00480769230769231	0.995192307692308
L1S272.274746	0.0338983050847458	0.966101694915254
L1S273.274399	0	1
L1S274.273705	0.418848167539267	0.581151832460733
L1S275.275069	0	1
L1S276.273690	0.0233918128654971	0.976608187134503
L1S277.273248	0.00574712643678161	0.994252873563218
L1S278.274121	0.0102040816326531	0.989795918367347
L1S279.274262	0.0173410404624277	0.982658959537572
L1S28.273497	0.966101694915254	0.0338983050847458
L1S280.274513	0.04	0.96
L1S281.274883	0.0174418604651163	0.982558139534884
L1S282.273542	0.0174418604651163	0.982558139534884
L1S283.273819	0.0218579234972678	0.978142076502732
L1S284.274692	0	1
L1S285.274434	0	1
L1S286.274014	0.0101010101010101	0.98989898989899
L1S287.274018	0.00555555555555556	0.994444444444444
L1S289.274926	0	1
L1S29.274586	0.994594594594595	0.00540540540540541
L1S290.274811	0.00602409638554217	0.993975903614458
L1S291.274814	0.0114285714285714	0.988571428571429
L1S292.273647	0	1
L1S293.275143	0.0158730158730159	0.984126984126984
L1S294.273585	0	1
L1S295.274567	0	1
L1S296.273278	0.00602409638554217	0.993975903614458
L1S297.274827	0.00602409638554217	0.993975903614458
L1S298.274209	0	1
L1S299.274893	0.00529100529100529	0.994708994708995
L1S3.273687	0.89247311827957	0.10752688172043
L1S30.273279	0.97	0.03
L1S300.274656	0.0170454545454545	0.982954545454545
L1S301.274634	0.00471698113207547	0.995283018867924
L1S302.273303	0	1
L1S303.273579	0.0193548387096774	0.980645161290323
L1S304.273937	0.016304347826087	0.983695652173913
L1S305.273508	0.0106951871657754	0.989304812834225
L1S306.274278	0.0169491525423729	0.983050847457627
L1S307.274201	0.0404624277456647	0.959537572254335
L1S308.274545	0.00543478260869565	0.994565217391304
L1S309.274009	0.0169491525423729	0.983050847457627
L1S31.274299	0.967741935483871	0.032258064516129
L1S310.274766	0.010752688172043	0.989247311827957
L1S311.273978	0.00537634408602151	0.994623655913978
L1S312.273453	0.00546448087431694	0.994535519125683
L1S313.273714	0.00970873786407767	0.990291262135922
L1S314.273495	0.021978021978022	0.978021978021978
L1S315.273440	0.0114285714285714	0.988571428571429
L1S316.275138	0	1
L1S317.273874	0	1
L1S318.274878	0	1
L1S319.274696	0.00564971751412429	0.994350282485876
L1S32.273346	0.958823529411765	0.0411764705882353
L1S320.274114	0	1
L1S321.273286	0.016304347826087	0.983695652173913
L1S322.273615	0	1
L1S323.274552	0.0177514792899408	0.982248520710059
L1S324.274332	0.00975609756097561	0.990243902439024
L1S325.273290	0.00540540540540541	0.994594594594595
L1S326.273313	0.00564971751412429	0.994350282485876
L1S327.275047	0.00523560209424084	0.994764397905759
L1S328.274091	0	1
L1S329.274894	0.0108108108108108	0.989189189189189
L1S33.274904	0.916666666666667	0.0833333333333333
L1S330.274950	0.0128205128205128	0.987179487179487
L1S331.274029	0	1
L1S332.273671	0	1
L1S333.274171	0	1
L1S334.273724	0.307228915662651	0.692771084337349
L1S335.273841	0	1
L1S336.273230	0	1
L1S337.273287	0	1
L1S338.273528	0	1
L1S339.274501	0	1
L1S34.274509	0.955307262569832	0.0446927374301676
L1S340.274616	0	1
L1S341.274763	0.00581395348837209	0.994186046511628
L1S342.273734	0	1
L1S343.274134	0	1
L1S344.274360	0	1
L1S345.274745	0	1
L1S346.273710	0	1
L1S347.273632	0.005	0.995
L1S348.273330	0.00523560209424084	0.994764397905759
L1S349.273679	0	1
L1S35.274335	0.969849246231156	0.0301507537688442
L1S350.274305	0.00552486187845304	0.994475138121547
L1S351.274053	0.00555555555555556	0.994444444444444
L1S352.275035	0.0053475935828877	0.994652406417112
L1S353.275012	0.0160427807486631	0.983957219251337
L1S354.274130	0.0111111111111111	0.988888888888889
L1S355.273704	0	1
L1S356.274526	0.0179640718562874	0.982035928143713
L1S357.274041	0	1
L1S358.273815	0.0169491525423729	0.983050847457627
L1S359.274297	0.0225988700564972	0.977401129943503
L1S36.273590	0.945	0.055
L1S360.273952	0.0184049079754601	0.98159509202454
L1S361.274485	0.0113636363636364	0.988636363636364
L1S362.274650	0.00613496932515337	0.993865030674847
L1S363.274890	0.0169491525423729	0.983050847457627
L1S364.275003	0	1
L1S365.273336	0.00497512437810945	0.995024875621891
L1S366.274312	0.0210526315789474	0.978947368421053
L1S367.274179	0	1
L1S368.274020	0	1
L1S369.274936	0.00523560209424084	0.994764397905759
L1S37.274627	0.994897959183674	0.00510204081632653
L1S370.274873	0.0151515151515152	0.984848484848485
L1S371.275038	0.00552486187845304	0.994475138121547
L1S372.273563	0.0621761658031088	0.937823834196891
L1S374.273604	0.03125	0.96875
L1S375.275063	0.010752688172043	0.989247311827957
L1S376.273829	0	1
L1S378.274245	0.0053475935828877	0.994652406417112
L1S379.273907	0.0105820105820106	0.989417989417989
L1S38.273790	0.966850828729282	0.0331491712707182
L1S380.274329	0.0154639175257732	0.984536082474227
L1S381.274884	0	1
L1S382.274559	0	1
L1S383.274632	0.0050251256281407	0.994974874371859
L1S39.273758	0.948863636363636	0.0511363636363636
L1S4.273385	0.910526315789474	0.0894736842105263
L1S40.273512	0.984126984126984	0.0158730158730159
L1S41.273743	1	0
L1S42.273626	0.977653631284916	0.0223463687150838
L1S43.274004	0.982558139534884	0.0174418604651163
L1S44.274905	0.95609756097561	0.0439024390243902
L1S45.273912	0.994565217391304	0.00543478260869565
L1S46.275163	0.95360824742268	0.0463917525773196
L1S47.273623	0.954022988505747	0.0459770114942529
L1S48.274804	0.956043956043956	0.043956043956044
L1S49.273695	0.98125	0.01875
L1S5.274234	0.933701657458563	0.0662983425414365
L1S50.274303	0.972826086956522	0.0271739130434783
L1S51.274027	0.977272727272727	0.0227272727272727
L1S52.273539	0.953367875647668	0.0466321243523316
L1S53.273606	0.978494623655914	0.021505376344086
L1S54.273348	0.974093264248705	0.0259067357512953
L1S55.273531	0.981308411214953	0.0186915887850467
L1S56.273967	1	0
L1S57.275149	1	0
L1S58.275015	0.979487179487179	0.0205128205128205
L1S59.275053	0.940860215053763	0.0591397849462366
L1S6.274392	0.966480446927374	0.0335195530726257
L1S60.274493	0.962566844919786	0.0374331550802139
L1S61.273389	0.982142857142857	0.0178571428571429
L1S62.273992	0.971428571428571	0.0285714285714286
L1S63.274199	0.958333333333333	0.0416666666666667
L1S64.274666	0.977142857142857	0.0228571428571429
L1S65.274694	0.988235294117647	0.0117647058823529
L1S66.273306	0.988636363636364	0.0113636363636364
L1S67.273723	0.945054945054945	0.0549450549450549
L1S68.275111	0.959302325581395	0.0406976744186047
L1S69.274960	0.963541666666667	0.0364583333333333
L1S7.274850	0.905660377358491	0.0943396226415094
L1S70.274844	0.941463414634146	0.0585365853658537
L1S71.275087	0.859459459459459	0.140540540540541
L1S72.274363	1	0
L1S73.274502	0.973262032085562	0.0267379679144385
L1S74.274032	0.973544973544973	0.0264550264550265
L1S75.273762	0.994708994708995	0.00529100529100529
L1S76.274250	0.981927710843373	0.0180722891566265
L1S77.274342	0.984615384615385	0.0153846153846154
L1S78.274362	0.975124378109453	0.0248756218905473
L1S79.273707	0.92090395480226	0.0790960451977401
L1S8.273930	0.948571428571429	0.0514285714285714
L1S80.274164	0.947089947089947	0.0529100529100529
L1S81.275041	0.942408376963351	0.0575916230366492
L1S82.274709	0.801169590643275	0.198830409356725
L1S83.274077	0.983783783783784	0.0162162162162162
L1S84.274271	0.970414201183432	0.029585798816568
L1S85.273291	0.989690721649485	0.0103092783505155
L1S86.273417	0.988888888888889	0.0111111111111111
L1S87.273667	0.981927710843373	0.0180722891566265
L1S88.273651	0.989528795811518	0.0104712041884817
L1S89.273535	0.989010989010989	0.010989010989011
L1S9.274892	0.9625	0.0375
L1S90.273946	0.984455958549223	0.0155440414507772
L1S91.273638	0.968085106382979	0.0319148936170213
L1S92.274475	0.968911917098446	0.0310880829015544
L1S93.274999	0.988304093567251	0.0116959064327485
L1S94.274719	0.967914438502674	0.0320855614973262
L1S95.273271	0.987878787878788	0.0121212121212121
L1S97.274918	0.96875	0.03125
L1S98.273755	0.977011494252874	0.0229885057471264
L1S99.273974	0.994505494505495	0.00549450549450549
L6S329.274368	0.0105263157894737	0.989473684210526
L6S330.274280	0.0103092783505155	0.989690721649485
L6S331.273351	0.00581395348837209	0.994186046511628
